costperATT.soc.mid,costperATT.int.mid,DcostperATT.int.mid,costperTPT.soc.mid,costperTPT.int.mid,DcostperTPT.int.mid,Ddeaths.int.mid,DLYL.int.mid,DLYL0.int.mid,DcostperLYS0.int.mid,DcostperLYS.int.mid,Dcostperdeaths.int.mid,Dcost.int.mid,costperATT.soc.lo,costperATT.int.lo,DcostperATT.int.lo,costperTPT.soc.lo,costperTPT.int.lo,DcostperTPT.int.lo,Ddeaths.int.lo,DLYL.int.lo,DLYL0.int.lo,DcostperLYS0.int.lo,DcostperLYS.int.lo,Dcostperdeaths.int.lo,Dcost.int.lo,costperATT.soc.hi,costperATT.int.hi,DcostperATT.int.hi,costperTPT.soc.hi,costperTPT.int.hi,DcostperTPT.int.hi,Ddeaths.int.hi,DLYL.int.hi,DLYL0.int.hi,DcostperLYS0.int.hi,DcostperLYS.int.hi,Dcostperdeaths.int.hi,Dcost.int.hi,ICER.int,iso3
7000.17164093127,-91782.5657321082,-31655.531303032,609.945646662128,1005.50889364104,1121.67749216964,-0.00312114544084121,-0.082123168075892,-0.198210406895475,23986.8350788677,57806.8873343015,1521270.67793475,3307.18058665255,2255.39334664992,-835548.369421236,-123573.825213939,223.061427924519,149.707337091169,-8.87125801168309,-0.00859883191435672,-0.226241205950255,-0.546257145041869,-119.37019671383,-288.075521389388,-7579.90884198692,-26.1562280425851,16326.0495708766,764997.011519261,208.985181022823,1298.57357949859,2690.83353381496,3309.22924659281,-0.000803527070308797,-0.0211418587522765,-0.0510364488213084,96090.5479724845,231737.214180286,6098011.73759608,9757.01019010852,40270.9815529316,CMR
6413.65460274433,-136785.993141255,-35001.9282794847,558.961468755654,1091.16001304262,1247.45552204392,-0.00312114544084121,-0.0851136254823998,-0.209550089256341,25412.5366626204,62478.8526316089,1703628.81778087,3678.02752040265,1864.12024702303,-879375.609356916,-90446.9727843244,176.570219518279,638.466312460241,631.594135286068,-0.00859883191435672,-0.234495838176163,-0.577521064034966,5199.0075154683,12805.7503987361,349224.36302255,1862.20716511068,14639.8607361997,875140.367396566,-12676.5160394887,1242.12397061423,1684.70463993742,2006.42958495588,-0.000803527070308797,-0.0219124288902419,-0.0539567978693003,69870.9023490531,171845.095052928,4685844.34093244,5915.80469268061,43213.1459511522,UGA
